Scrape_Date,Site_Name,Site_ID,News_URL,News_Date,News_Title,News_Category,News_ID
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201942,2019-10-09,超30000個航班被取消！波音在中國做出積極改變，又接到新的起訴,資訊,2019-10-09-1
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201975,2019-10-09,一年26億轉播收入泡湯！NBA失去中國市場，美國體育產業將受波及,資訊,2019-10-09-2
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201930,2019-10-09,為暴徒「護航」，蘋果公司想清楚了嗎？,資訊,2019-10-09-3
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201923,2019-10-09,拍照作勢燒國旗·火箭球迷被捕,資訊,2019-10-09-4
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201968,2019-10-09,中方限制美人員赴華簽證？ 外交部：誰在為兩國人員往來設置障礙，大家看得清清楚楚,資訊,2019-10-09-5
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201932,2019-10-09,湖南7旬老漢聲稱是清朝總兵後代，有腰牌為證，專家鑑定是國寶,歷史,2019-10-09-6
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201961,2019-10-09,一年進口8803萬噸大豆！中國市場吸引巴拉圭，美農產品卻面臨滯銷,資訊,2019-10-09-7
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201924,2019-10-09,印度人終於不願再被俄當傻子，購五代機提出兩項條件中國都不敢想,軍事,2019-10-09-8
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201962,2019-10-09,消失的瑪雅人去哪了？沒有去太空，也沒有去海底，或許去了地下？,歷史,2019-10-09-9
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201925,2019-10-09,一家出了91個帝王，到底是什麼樣的家族？,歷史,2019-10-09-10
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201983,2019-10-09,伊朗用人民幣替代美元，美國石油經濟龐氏騙局或將揭開,資訊,2019-10-09-11
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201960,2019-10-09,韓國海軍飄了！欲打造「遠洋」海軍，結果反倒暴露了短板,軍事,2019-10-09-12
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201969,2019-10-09,六年來首次！朝鮮試射新型潛射彈道飛彈後，日本進行飛彈攔截演習,軍事,2019-10-09-13
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201982,2019-10-09,空軍殲教-9飛機高清組圖，閱兵空中梯隊最低調的戰機，真正的超7,軍事,2019-10-09-14
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201943,2019-10-09,眼睜睜的看著你卻無能為力這是對東風17飛彈最好的描述,軍事,2019-10-09-15
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201931,2019-10-09,為了發現中國殲-20，印度空軍要升級蘇-30戰鬥機！核心是雷達,軍事,2019-10-09-16
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201970,2019-10-09,幸運的英國家庭！55年前44元買的棋子，如今價值875萬元,歷史,2019-10-09-17
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201984,2019-10-09,印度專家一反常態評論誇讚中國，為何中國僅用70年就能全面復興？,科技,2019-10-09-18
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201976,2019-10-09,他應該才是中國最後一位皇帝大權在握卻只坐了83天龍椅,歷史,2019-10-09-19
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201974,2019-10-09,印度空軍過87歲生日 被俘軍官駕駛米格-21出場,軍事,2019-10-09-20
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201944,2019-10-09,西周的這項制度，影響了中國數千年，成為歷朝歷代傳承穩定的根本,歷史,2019-10-09-21
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201987,2019-10-09,美國最大造船廠曝出醜聞：靜音核潛艇幾乎成了「海底拖拉機」,軍事,2019-10-09-22
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201860,2019-10-08,北斗導航一個回合就打敗GPS 30多個國家已選擇 其餘130國觀望中,軍事,2019-10-08-1
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201908,2019-10-08,頂替中國稀土？特魯多主動示好美國，不好意思 中國已做足準備,資訊,2019-10-08-2
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201855,2019-10-08,為何古人打井要放倆烏龜在井底？了解真相後，不得不佩服古人智慧,歷史,2019-10-08-3
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201878,2019-10-08,特朗普指責眾議長佩洛西「叛國」：立即彈劾她！,資訊,2019-10-08-4
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201833,2019-10-08,WTO史上最大裁決案，美國大獲全勝，替波音出頭，阻擊空客和歐盟,資訊,2019-10-08-5
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201887,2019-10-08,NBA官網稱中文翻譯誤解了我們，肖華將赴中國修復關係,資訊,2019-10-08-6
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201895,2019-10-08,古代人出趟國，語言不通怎麼辦？,歷史,2019-10-08-7
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201902,2019-10-08,中亞民族最多的國家，中國的鐵哥們，國中美女如雲。,歷史,2019-10-08-8
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201868,2019-10-08,低調家族富過7代，年賺千億美元，沒有豪門爭奪，靠什麼？,歷史,2019-10-08-9
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201909,2019-10-08,西方妄言中國軍事是威脅，聽聽羅援少將的回答 這才是大國擔當,軍事,2019-10-08-10
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201894,2019-10-08,國慶閱兵槍械大揭秘：追趕世界一流，看完只剩一聲「哇」,軍事,2019-10-08-11
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201889,2019-10-08,筷子為什麼是7寸6分？小知識一定得知道 ,歷史,2019-10-08-12
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201879,2019-10-08,戲劇性一幕！客機與核飛彈空中相遇，乘客親眼目睹核飛彈試射,軍事,2019-10-08-13
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201853,2019-10-08,北斗加5G讓裝備整齊劃一，五角大樓感到危機：美國人技術首次落後,軍事,2019-10-08-14
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201900,2019-10-08,「鮮雪」淋頭！華爾街銅牛斷角後，再遭功擊,資訊,2019-10-08-15
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201888,2019-10-08,獨步天下 中國05式兩棲突擊車族如何做到當世最先進,軍事,2019-10-08-16
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201866,2019-10-08,馬丁•雅克—比中國人還了解中國的外國人,資訊,2019-10-08-17
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201861,2019-10-08,關閉最後一家在華手機工廠，三星敗走中國是假象,資訊,2019-10-08-18
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201862,2019-10-08,越南為什麼不是自古以來就是中國的一部分,歷史,2019-10-08-19
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201880,2019-10-08,哭笑不得！揭秘中世紀歐洲人古怪的飲食習慣和餐桌禮儀,歷史,2019-10-08-20
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201910,2019-10-08,曾馳騁於歐亞大陸的大元帝國，竟不被歷史稱為「正統」？,歷史,2019-10-08-21
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201893,2019-10-08,30年前老斯特恩苦求央視免費轉播，如今蕭華卻想關上中國之門？,資訊,2019-10-08-22
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201901,2019-10-08,13年買300億美國軍火，韓國高調宣傳採購量，原來是為了「躲債」,軍事,2019-10-08-23
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201832,2019-10-08,東風41已經研發成功，為何還要繼續使用已經服役38年的東風5,軍事,2019-10-08-24
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201854,2019-10-08,香港「光頭警長」劉sir膝蓋碎骨已取出,資訊,2019-10-08-25
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201867,2019-10-08,雄心勃勃！烏克蘭海軍提復興計劃，面臨資金產能雙重難題如何解？,軍事,2019-10-08-26
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201803,2019-10-07,◤反送中◢ 禁蒙面法 第一控 來了！,資訊,2019-10-07-1
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201793,2019-10-07,泰國王妃婚後愛上將軍，母子5人被掃地出門，情敵軍銜賜給小狗,資訊,2019-10-07-2
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201788,2019-10-07,3顆衛星就位，幫助建設飛彈預警系統，中俄聯手給全世界上了堂課,軍事,2019-10-07-3
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201781,2019-10-07,烏克蘭夠兄弟，幫中國造了幾艘船，美國對華封鎖不攻而破,軍事,2019-10-07-4
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201822,2019-10-07,NBA籃網蔡崇信：身為炎黃子孫，我必須發聲,資訊,2019-10-07-5
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201816,2019-10-07,莫迪剛吹完，印度經濟就掉鏈子？陷入美元陷阱,軍事,2019-10-07-6
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201805,2019-10-07,溥儀最爺們的8天，把證人席當龍椅，對孫中山的評價讓人詫異,歷史,2019-10-07-7
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201787,2019-10-07,香港導演談現場看閱兵：那種自豪感是最真實的,資訊,2019-10-07-8
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201817,2019-10-07,以色列考古重大發現改寫歷史？5000年前城市堪稱「青銅時代紐約」,歷史,2019-10-07-9
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201804,2019-10-07,與美國霸權抗衡！俄羅斯總理訪古顯示「大國擔當」,軍事,2019-10-07-10
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201789,2019-10-07,史上最驚艷的一首詩，不僅是千古絕唱，也是唐人七律第一,歷史,2019-10-07-11
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201782,2019-10-07,新一輪競賽已經打響：誰先控制月球南極 幾乎就等於占領整個月球,資訊,2019-10-07-12
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201795,2019-10-07,韓國歷史教科書中是怎麼描述中國的？果然是大韓民國的風格,歷史,2019-10-07-13
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201824,2019-10-07,1807年世界上最早的「電車」始祖跑在軌道上，卻並不由電驅動 ,歷史,2019-10-07-14
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201783,2019-10-07,日本忍者起源自中國？著名的忍者村居民竟然是中國後裔,歷史,2019-10-07-15
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201815,2019-10-07,"日本人""不愛吃""鯨魚？日本漁船卻從海洋捕獲一千多噸鯨肉",資訊,2019-10-07-16
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201823,2019-10-07,印空軍總司令口出狂言：5代機不會買，6年內自己造出！,軍事,2019-10-07-17
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201794,2019-10-07,在現代武器不斷發展的今天，百萬陸軍在未來戰場上真的毫無作用？,軍事,2019-10-07-18
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201714,2019-10-06,一個流傳千年的神秘組織，號稱鬼谷子傳人，賣刀不要錢只留一預言 ,歷史,2019-10-06-1
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201727,2019-10-06,吃著中國還罵中國？休斯敦火箭隊總經理莫雷怕要涼透了,資訊,2019-10-06-2
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201751,2019-10-06,千年古墓22個盜洞，文物一個沒丟，專家：機關怕是盜墓者設計,歷史,2019-10-06-3
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201712,2019-10-06,巨大玩笑！工程師點錯一個小數點，西班牙最先進潛艇超重無法上浮 ,軍事,2019-10-06-4
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201694,2019-10-06,外國發言人秀流利中文！近些年的漢語文化井噴，我們該做點什麼？,資訊,2019-10-06-5
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201708,2019-10-06,不再是神話！現實證明：古代《聖經》中的以東王國是真的,歷史,2019-10-06-6
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201759,2019-10-06,晚清賠了那麼多錢，經濟早就崩潰了，為何還撐了幾十年？,歷史,2019-10-06-7
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201726,2019-10-06,為什麼空軍特別迷戀重型戰鬥機？殲-20的優秀表現，說明了一切,軍事,2019-10-06-8
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201758,2019-10-06,沒有任何的徵兆，一枚潛射彈道飛彈突然飛越東海，在日本近海爆炸v,軍事,2019-10-06-9
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201672,2019-10-06,非洲頭號強國測試潛射飛彈，曾大量引進中俄武器，軍力堪比英法德,軍事,2019-10-06-10
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201702,2019-10-06,德國畫成了一條狗，英國舉著日本國旗，日本一戰滑稽戰爭世界地圖,歷史,2019-10-06-11
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201700,2019-10-06,禁止蒙面，為香港「剎菌消毒」,資訊,2019-10-06-12
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201734,2019-10-06,120年前李鴻章訪美轟動全球，美國總統率萬人夾道歡迎中國特使,歷史,2019-10-06-13
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201706,2019-10-06,載重近22萬噸！這艘中國製造的「海上巨無霸」讓網友驚嘆,資訊,2019-10-06-14
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201757,2019-10-06,超強颱風基本確定！海貝思增強中，氣象廳：將「猛烈」並襲擊日本,資訊,2019-10-06-15
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201701,2019-10-06,美國到處打仗，他就不擔心國內發生動亂？,軍事,2019-10-06-16
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201707,2019-10-06,軍博公開一批「不明飛行物」 半數飛彈叫不出名（組圖）,軍事,2019-10-06-17
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201733,2019-10-06,解放軍戰士打綁腿僅是為了好看嗎？醫生說：真相遠不止這麼簡單,軍事,2019-10-06-18
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201673,2019-10-06,華人海外建立一個國家，面積43萬平方米，清朝時期劃列為藩屬國,歷史,2019-10-06-19
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201696,2019-10-06,清朝滅了後，14萬皇室成員去哪了？有一職業特別多，大家都知道,歷史,2019-10-06-20
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201671,2019-10-06,韓國瑜「魅力」大勝馬英九！趨勢大師：勝選關鍵,資訊,2019-10-06-21
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201749,2019-10-06,淚目！總書記親自頒獎，他卻缺席了……,資訊,2019-10-06-22
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201695,2019-10-06,威武！威武！威武！國慶閱兵槍械大揭秘：國產槍追趕世界一流，看完只剩一聲「哇」,軍事,2019-10-06-23
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201713,2019-10-06,馬英九：台剩下15個「邦交國」不少想跟大陸建交 ,資訊,2019-10-06-24
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201728,2019-10-06,孫臏是戰國時期的軍事家，是兵家的代表，是孫武的後人,歷史,2019-10-06-25
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201750,2019-10-06,一旦與巴基斯坦全面開戰，印度彈藥儲備只夠打10天，很丟人？,軍事,2019-10-06-26
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201570,2019-10-05,西方眼裡的「中國閱兵」：「五味雜陳」,軍事,2019-10-05-1
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201584,2019-10-05,上樑不正下樑歪！美國權威機構名聲掃地：它幫助波音瞞騙全世界,軍事,2019-10-05-2
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201569,2019-10-05,外媒：中國70年「超音速」發展令人驚嘆,資訊,2019-10-05-3
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201637,2019-10-05,詹天佑修建的京張鐵路下，又驚現超級工程：時速350公里、埋深102米,資訊,2019-10-05-4
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201631,2019-10-05,美國輕視陸基洲際飛彈，中俄大力發展，英法乾脆銷毀，這是為何？,軍事,2019-10-05-5
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201583,2019-10-05,休班警被擲汽油彈 開實彈疑擊中示威者,資訊,2019-10-05-6
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201585,2019-10-05,老照片「三寸金蓮」老照片：病態審美，古人甚至48種玩法,歷史,2019-10-05-7
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201571,2019-10-05,黃金做塔身、鑽石做塔頂，歷經了2500多年的佛塔，驚艷世人,歷史,2019-10-05-8
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201662,2019-10-05,秦朝7大高度「黑科技」鐵證 堪稱世界奇蹟(組圖),歷史,2019-10-05-9
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201632,2019-10-05,是什麼讓沙俄忍氣吞聲兩百年！——步步驚心的中俄貿易暗戰史,歷史,2019-10-05-10
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201630,2019-10-05,2100多家門店，一年狂賺186億，剖析全美最大麵包連鎖店商業案例,資訊,2019-10-05-11
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201661,2019-10-05,巴基斯坦威脅動用核武：國際社會不管印度，就把大家都拉下水,軍事,2019-10-05-12
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201636,2019-10-05,印度承認了：與巴基斯坦空戰時 自家飛彈擊落自家直升機,軍事,2019-10-05-13
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201660,2019-10-05,港鐵遭暴力「全線砸癱」，市民出行受累,資訊,2019-10-05-14
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201638,2019-10-05,美國的自由女神像是誰送的？自由女神手裡拿的什麼？,歷史,2019-10-05-15
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201547,2019-10-04,「中國製造」就是牛，美國也不得不使用，福島事件日本也只得求助中國,資訊,2019-10-04-1
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201521,2019-10-04,此地90%是漢人，以中國人為驕傲，傳承中華文化，但卻不屬於中國,歷史,2019-10-04-2
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201528,2019-10-04,最後一個問題是最好回答的，採用牛和馬的樣子便於隱藏在山林之中,歷史,2019-10-04-3
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201526,2019-10-04,雲南祿豐警方：兩女子扔國旗拖行踩踏，涉嫌侮辱國旗被傳喚,資訊,2019-10-04-4
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201513,2019-10-04,4年前，蔡英文就預言了自己的「下場」？,資訊,2019-10-04-5
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201508,2019-10-04,三皇五帝都是外星球？上古時代就是外星文明嗎？,歷史,2019-10-04-6
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201548,2019-10-04,河南出土一件三千多年前的文物，難道是汽車的輪轂？,歷史,2019-10-04-7
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201550,2019-10-04,中東戰場導彈殘骸曝光，伊朗終於洗脫罪名，背後元兇直指美國,軍事,2019-10-04-8
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201533,2019-10-04,誰說防空飛彈只能打飛機，紅旗-2變身彈道飛彈，一發殲敵上百人,軍事,2019-10-04-9
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201534,2019-10-04,印度巨富邦主：資產四千億，禮物被英國女王當寶貝；晚年極吝嗇,歷史,2019-10-04-10
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201506,2019-10-04,哈佛亞裔案判了，哈佛贏了，華人怒了，華人進哈佛或變更難了,資訊,2019-10-04-11
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201520,2019-10-04,迫擊炮靈活隱蔽難以對付？美國空中精確打擊，中國直接火力覆蓋,軍事,2019-10-04-12
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201519,2019-10-04,中國儀仗兵為啥不能眨眼？為了不讓國外記者抓不好的鏡頭,資訊,2019-10-04-13
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201515,2019-10-04,高句麗探秘——它到底是不是韓國人的祖先,歷史,2019-10-04-14
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201440,2019-10-04,山東出土一古墓，銅鏡重達113斤，專家：世界最大銅鏡，禁止出境,歷史,2019-10-04-15
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201439,2019-10-04,美歐貿易戰再升級？大到飛機、小到酸奶都不放過……,資訊,2019-10-04-16
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201514,2019-10-04,堅硬的柔情——走近民兵方隊81名「媽媽隊員」群體,軍事,2019-10-04-17
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201507,2019-10-04,這些超燃時刻，分分鐘感動到哭,軍事,2019-10-04-18
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201532,2019-10-04,受不了美國媒體，特朗普要建「自己的電視廣播網」,資訊,2019-10-04-19
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201541,2019-10-04,哈薩克總統：最好不要擁有核武器 普京：薩達姆當年也這麼想,軍事,2019-10-04-20
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201542,2019-10-04,法國要當越南保護國，說控制了越南，法國將是最先在中國腹地的人,歷史,2019-10-04-21
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201438,2019-10-04,飛彈！飛彈！壯哉我威武之師！總師獨家揭秘：研發背後驚心動魄的故事…,軍事,2019-10-04-22
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201546,2019-10-04,航母都離不開軍用電腦其實很彪悍，不僅皮實，功能強大到你想不到,軍事,2019-10-04-23
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201540,2019-10-04,杜特爾特和普京「心照不宣」，為東南亞戰略共同發力,資訊,2019-10-04-24
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201527,2019-10-04,朝鮮宣布成功試射潛射飛彈 外媒：射程或可達1900公里,軍事,2019-10-04-25
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201390,2019-10-03,10倍音速劃破長空！風靡全球的高超音速技術已悄然到我們身邊,軍事,2019-10-03-1
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201399,2019-10-03,修車工在生命最後 才知道兒子是世界首富,資訊,2019-10-03-2
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201331,2019-10-03,1500億元的超級項目！技術壁壘已掃清，歷史性連接海峽兩地,資訊,2019-10-03-3
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201410,2019-10-03,美國航母到南海炫耀武力，剛進入就被7中國軍艦包圍,軍事,2019-10-03-4
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201374,2019-10-03,反轉！宣布購買35000噸美國牛肉後，美國卻對歐盟75億商品收費？,資訊,2019-10-03-5
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201340,2019-10-03,海灣戰爭出勤1700餘架次，無一被擊落，看看這款直升機的榮光,軍事,2019-10-03-6
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201375,2019-10-03,戰爭爆發前有預兆嗎？三點步驟步步升級，全部具備離戰爭就不遠了,軍事,2019-10-03-7
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201376,2019-10-03,遠古的地球上曾經洪水肆虐，一場史前大雨下了100多萬年,歷史,2019-10-03-8
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201367,2019-10-03,三國最蠢的家族，實力遠超曹操，最有機會一統天下，下場卻非常慘 ,歷史,2019-10-03-9
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201389,2019-10-03,一個在中國生活十九年的日本人，國慶公開發言：我愛中國我愛你們,資訊,2019-10-03-10
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201341,2019-10-03,印度和印度尼西亞：傻傻分不清楚？都是荷蘭惹的禍,歷史,2019-10-03-11
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201412,2019-10-03,內蒙古發現18歲公主墓，臉帶黃金面具，墓誌中記載：她嫁給舅舅,歷史,2019-10-03-12
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201397,2019-10-03,054B或在不久後亮相，排水量5000噸32垂髮，航母帶刀護衛最佳選擇,軍事,2019-10-03-13
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201334,2019-10-03,時隔兩年第一次亮相，華盛頓航母一鳴驚人，將再服役二十五年,軍事,2019-10-03-14
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201339,2019-10-03,新書曝料：為擋移民，特朗普想挖溝灌水放鱷魚,資訊,2019-10-03-15
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201306,2019-10-03,「沒有國何來家，沒有『一國』何來『兩制』」——港澳同胞談「我和我的祖國」,資訊,2019-10-03-16
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201391,2019-10-03,中國第一位世界首富，家產是美國首富的四倍,歷史,2019-10-03-17
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201405,2019-10-03,中國又開始「下餃子」了！5艘戰艦同時亮相，未來產量有望破百,軍事,2019-10-03-18
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201335,2019-10-03,方寸之間：中國古代女子內衣演化簡史,歷史,2019-10-03-19
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201411,2019-10-03,中國成水電狂魔，70年裝機容量超美國巴西總和，獨造全球1/5水電,資訊,2019-10-03-20
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201310,2019-10-03,蘇聯究竟有多發達？蘇聯太空間站失去聯繫，一頓操作後美國服了,歷史,2019-10-03-21
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201364,2019-10-03,◤反送中◢ 在金鐘驅散示威者 警水炮車射藍水 催淚彈 ,資訊,2019-10-03-22
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201303,2019-10-03,東風三兄弟亮相，開創多個世界第一，穿現有防禦系統不再是難題,軍事,2019-10-03-23
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201404,2019-10-03,烏克蘭民眾夜間集會，反對澤連斯基屈從俄羅斯，出賣國家利益,資訊,2019-10-03-24
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201365,2019-10-03,閱兵顯決心實力：保家衛國含台灣、不容分裂懲「台獨」,軍事,2019-10-03-25
2019-10-10,琦琦看新聞,N6,http://www.cnba.live/show/201400,2019-10-03,中國單兵裝備心酸歷史：直到80年代 才裝備了第一款國產鋼盔,歷史,2019-10-03-26
